学科名称,大学名称,排名,论文数,引用次数,每篇论文引用次数
CHEMISTRY,LANZHOU JIAOTONG UNIVERSITY,807,1494,30812,20.620
CHEMISTRY,GUILIN UNIVERSITY OF TECHNOLOGY,814,1994,30502,15.300
CHEMISTRY,"SUZHOU INSTITUTE OF NANO-TECH & NANO-BIONICS, CAS",815,898,30493,33.960
CHEMISTRY,SHANGHAI INSTITUTE OF TECHNOLOGY,830,1994,29798,14.940
CHEMISTRY,RENMIN UNIVERSITY OF CHINA,832,1192,29784,24.990
CHEMISTRY,SOUTHERN MEDICAL UNIVERSITY - CHINA,835,1738,29606,17.030
CHEMISTRY,JIAXING UNIVERSITY,837,1639,29454,17.970
CHEMISTRY,TJU-NUS JOINT INSTITUTE,849,655,29011,44.290
CHEMISTRY,CAPITAL NORMAL UNIVERSITY,852,1334,28953,21.700
CHEMISTRY,NANJING MEDICAL UNIVERSITY,855,1732,28628,16.530
CHEMISTRY,NANJING UNIVERSITY OF CHINESE MEDICINE,859,2015,28389,14.090
CHEMISTRY,"KEY LABORATORY FOR BIOLOGICAL EFFECTS OF NANOMATERIALS & NANOSAFETY, CAS",860,740,28378,38.350
CHEMISTRY,CHINESE ACADEMY OF FORESTRY,867,1305,28185,21.600
CHEMISTRY,LAOSHAN LABORATORY,868,1551,28179,18.170
CHEMISTRY,UNIVERSITY OF SOUTH CHINA,870,1924,28152,14.630
CHEMISTRY,CHINA JILIANG UNIVERSITY,875,1747,28009,16.030
CHEMISTRY,"SHANGHAI INSTITUTE OF MICROSYSTEM & INFORMATION TECHNOLOGY, CAS",876,904,28003,30.980
CHEMISTRY,HUNAN AGRICULTURAL UNIVERSITY,878,1089,27930,25.650
CHEMISTRY,HOHAI UNIVERSITY,881,1337,27870,20.850
CHEMISTRY,CHINA THREE GORGES UNIVERSITY,882,1316,27858,21.170
CHEMISTRY,SHANGHAI INSTITUTE OF POLLUTION CONTROL & ECOLOGICAL SECURITY,884,1105,27825,25.180
CHEMISTRY,NANJING UNIVERSITY OF INFORMATION SCIENCE & TECHNOLOGY,887,1443,27709,19.200
CHEMISTRY,CAS CENTER FOR EXCELLENCE IN QUANTUM INFORMATION & QUANTUM PHYSICS,889,611,27614,45.190
CHEMISTRY,INNER MONGOLIA UNIVERSITY,896,1439,27327,18.990
CHEMISTRY,HARBIN NORMAL UNIVERSITY,901,960,27210,28.340
CHEMISTRY,TAIZHOU UNIVERSITY,904,1288,27128,21.060
CHEMISTRY,ANHUI UNIVERSITY OF TECHNOLOGY,905,1683,27119,16.110
CHEMISTRY,WUHAN TEXTILE UNIVERSITY,917,1566,26825,17.130
CHEMISTRY,HENAN UNIVERSITY OF TECHNOLOGY,927,1725,26393,15.300
CHEMISTRY,CHONGQING TECHNOLOGY & BUSINESS UNIVERSITY,932,738,26216,35.520
CHEMISTRY,LANZHOU UNIVERSITY OF TECHNOLOGY,933,1858,26047,14.020
CHEMISTRY,DALIAN POLYTECHNIC UNIVERSITY,939,1422,25880,18.200
CHEMISTRY,CHANGCHUN UNIVERSITY OF SCIENCE & TECHNOLOGY,940,2011,25827,12.840
CHEMISTRY,SICHUAN NORMAL UNIVERSITY,943,1179,25718,21.810
CHEMISTRY,NANTONG UNIVERSITY,944,1783,25628,14.370
CHEMISTRY,LUOYANG NORMAL UNIVERSITY,950,1393,25471,18.280
CHEMISTRY,WENZHOU MEDICAL UNIVERSITY,954,1518,25224,16.620
CHEMISTRY,EAST CHINA UNIVERSITY OF TECHNOLOGY,957,1588,25111,15.810
