total_subjects,top_subjects,high_subjects,medium_subjects,other_subjects,total_documents,total_cites,avg_cites_per_paper,subjects_in_top_500_count,university_name,cluster
1,0,0,0,1,267.0,4312.0,16.15,0,INST NACL PEDIAT,0
1,0,0,0,1,1290.0,25147.0,19.49,0,LOZANO BLESA UNIVERSITY CLINICAL HOSPITAL,0
2,0,0,0,2,1265.0,17573.0,18.885,0,AUSTRALIAN MUSEUM,0
2,0,0,0,2,328.0,11507.0,34.879999999999995,0,"TAKEDA PHARMACEUTICALS INTERNATIONAL, INC.",0
4,0,0,2,2,1893.0,32753.0,26.3625,0,AREEO,0
1,0,0,0,1,39.0,14460.0,370.77,0,SERV CANARIO SALUD,0
1,0,0,0,1,414.0,4937.0,11.93,0,CENTRO DE INVESTIGACION Y DOCENCIA ECONOMICAS A.C. (CIDE),0
1,0,1,0,0,756.0,42767.0,56.57,1,NORWEGIAN METEOROLOGICAL INSTITUTE,0
1,0,0,0,1,276.0,10496.0,38.03,0,UNIVERSITY OF PUERTO RICO RIO PIEDRAS,0
7,0,0,5,2,6870.0,224414.0,29.06142857142857,0,LAVAL UNIVERSITY HOSPITAL,2
10,0,1,6,3,10512.0,230559.0,19.444,1,SHIRAZ UNIVERSITY OF MEDICAL SCIENCE,2
10,0,0,6,4,5947.0,125245.0,22.015,0,UNIVERSITY OF RHODE ISLAND,2
2,0,0,0,2,688.0,30821.0,39.255,0,CDC NATIONAL CENTER ON BIRTH DEFECTS & DEVELOPMENTAL DISABILITIES (NCBDD),0
11,0,4,6,1,20836.0,532037.0,24.634545454545457,4,IRCCS POLICLINICO GEMELLI,2
1,0,1,0,0,640.0,17778.0,27.78,1,"NATIONAL INSTITUTE FOR COMMUNICABLE DISEASE CONTROL & PREVENTION, CHINESE CENTER FOR DISEASE CONTROL & PREVENTION",0
1,0,0,0,1,373.0,8592.0,23.03,0,CSIC - UPV EHU - CENTRO DE FISICA DE MATERIALES (CFM),0
5,0,0,0,5,2037.0,48280.0,21.802,0,OAK RIDGE INSTITUTE FOR SCIENCE & EDUCATION,2
1,0,0,0,1,43.0,5137.0,119.47,0,EQUIPE LABELLISEE LIGUE NATL CANC,0
1,0,0,0,1,8.0,7467.0,933.38,0,GENESIS RES INT,0
7,0,0,1,6,5553.0,121294.0,28.53571428571428,0,JAZAN UNIVERSITY,2
1,0,0,1,0,184.0,45698.0,248.36,0,SOUTHERN UNIVERSITY & A&M COLLEGE,0
9,1,3,3,2,16650.0,448075.0,27.32555555555556,4,POHANG UNIVERSITY OF SCIENCE & TECHNOLOGY (POSTECH),2
1,0,0,0,1,14.0,4741.0,338.64,0,NAT STUDY SOC BANGLADESH,0
11,0,4,5,2,26391.0,390093.0,15.554545454545455,4,CHONGQING MEDICAL UNIVERSITY,2
1,0,0,0,1,124.0,7437.0,59.98,0,"MAHATMA GANDHI INSTITUTE OF MEDICAL SCIENCES, SEVAGRAM",0
1,0,0,0,1,475.0,4000.0,8.42,0,RUTGERS UNIVERSITY CAMDEN,0
17,1,7,4,5,31936.0,761214.0,21.302941176470586,8,SOUTHERN UNIVERSITY OF SCIENCE & TECHNOLOGY,1
1,0,0,0,1,30.0,5068.0,168.93,0,ARRAY BIOPHARMA,0
20,0,8,10,2,26018.0,468222.0,18.88200000000001,8,UNIVERSITY OF LJUBLJANA,1
11,0,4,4,3,18639.0,385226.0,23.19090909090909,4,NAVAL MEDICAL UNIVERSITY,2
1,0,0,0,1,2368.0,21742.0,9.18,0,BEZMIALEM VAKIF UNIVERSITY,0
1,0,0,0,1,311.0,2098.0,6.75,0,MISSOURI STATE UNIVERSITY,0
1,0,0,0,1,17.0,17119.0,1007.0,0,MAHATMA GANDHI UNIV MED SCI,0
1,0,0,0,1,706.0,11504.0,16.29,0,HANYANG UNIVERSITY HOSPITAL,0
1,0,0,0,1,12.0,18114.0,1509.5,0,JIMENEZ DIAZ UNIV HOSP,0
1,0,0,0,1,8.0,4952.0,619.0,0,SWISS CANC CTR LEMAN SCCL,0
2,0,0,0,2,811.0,22799.0,25.7,0,HEBREW SENIORLIFE,0
2,0,0,1,1,2166.0,42694.0,21.43,0,SHAHROOD UNIVERSITY OF TECHNOLOGY,0
1,0,0,0,1,59.0,4966.0,84.17,0,IBEROAMER COCHRANE CTR,0
3,0,0,0,3,1692.0,13402.0,9.326666666666666,0,HARRAN UNIVERSITY,0
1,0,0,0,1,3.0,6315.0,2105.0,0,VHS SNEHA,0
1,0,0,0,1,2.0,5050.0,2525.0,0,DIGEST ONCOL RES CTR,0
2,0,0,1,1,1981.0,45346.0,23.425,0,WILHELMINA KINDERZIEKENHUIS,0
1,0,0,0,1,620.0,27236.0,43.93,0,HUMANITAS RES HOSP,0
7,0,0,4,3,4725.0,116546.0,23.267142857142858,0,MICHIGAN TECHNOLOGICAL UNIVERSITY,2
1,0,0,0,1,9.0,7848.0,872.0,0,NORTHSIDE INTERNAL MED,0
1,0,0,0,1,1034.0,7870.0,7.61,0,HANGZHOU CITY UNIVERSITY,0
1,0,0,0,1,29.0,7959.0,274.45,0,SANTA CASA MISERICORDIA BELO HORIZONTE,0
10,0,0,2,8,7608.0,173662.0,19.708000000000002,0,UNIVERSITY OF IOANNINA,2
22,16,6,0,0,150220.0,4715163.0,31.494090909090914,22,UNIVERSITY OF TORONTO,4
5,0,2,0,3,3407.0,102961.0,47.068,2,CENTRAL INSTITUTE OF MENTAL HEALTH,0
1,0,0,0,1,3.0,4874.0,1624.67,0,DAKO,0
1,0,0,0,1,105.0,5667.0,53.97,0,SHANGHAI INST CARDIOVASC DIS,0
1,0,0,0,1,637.0,10240.0,16.08,0,WESTERN UNIVERSITY OF HEALTH SCIENCES,0
1,0,0,1,0,3978.0,46872.0,11.78,0,ZELINSKY INSTITUTE OF ORGANIC CHEMISTRY,0
1,0,0,0,1,91.0,7728.0,84.92,0,SALALE UNIV,0
1,0,0,0,1,8.0,7467.0,933.38,0,INST DELGADO INVEST MED,0
2,0,0,0,2,1266.0,12739.0,11.765,0,ZONGULDAK BULENT ECEVIT UNIVERSITY,0
4,0,0,2,2,1808.0,86980.0,43.915,0,REGENERON,0
14,0,6,4,4,22543.0,459084.0,22.37357142857143,6,UNIVERSITAT POLITECNICA DE CATALUNYA,2
1,0,0,0,1,2424.0,30953.0,12.77,0,DOKKYO MEDICAL UNIVERSITY,0
18,2,9,7,0,28944.0,744242.0,28.68111111111111,11,GRIFFITH UNIVERSITY,1
2,0,1,1,0,2035.0,98843.0,57.375,1,INSTITUT DE CIENCIES FOTONIQUES (ICFO),0
4,0,0,1,3,2485.0,43463.0,17.6375,0,INSTITUTO DE INVESTIGACION BIOSANITARIA IBS GRANADA,0
2,0,0,0,2,402.0,34751.0,120.945,0,UNIVERSITY OF WEST FLORIDA,0
22,11,10,1,0,87401.0,2682758.0,28.41363636363636,21,UNIVERSITY OF COLORADO SYSTEM,4
17,0,11,3,3,32585.0,880150.0,24.931176470588234,11,UNIVERSITY OF SOUTHERN DENMARK,1
1,0,0,0,1,342.0,13406.0,39.2,0,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,0
1,0,0,0,1,596.0,10250.0,17.2,0,SOUTHERN THEATER COMMAND GENERAL HOSPITAL,0
1,0,0,0,1,133.0,11120.0,83.61,0,THROMBOSIS RESEARCH INSTITUTE,0
3,0,0,0,3,721.0,17914.0,25.14,0,FENWAY HEALTH,0
1,0,0,0,1,280.0,6979.0,24.93,0,QUJING NORMAL UNIVERSITY,0
6,0,0,2,4,5485.0,99966.0,20.05,0,EAST CAROLINA UNIVERSITY,2
3,0,0,0,3,1564.0,32734.0,22.506666666666664,0,CSIR - NATIONAL INSTITUTE INTERDISCIPLINARY SCIENCE & TECHNOLOGY (NIIST),0
3,0,0,0,3,2103.0,34609.0,17.209999999999997,0,TECHNISCHE UNIVERSITAT ILMENAU,0
9,0,1,3,5,7353.0,190152.0,30.38555555555556,1,UNIVERSITY OF SHARJAH,2
1,0,0,0,1,8.0,7467.0,933.38,0,TARTU ENDOCRINOL CTR,0
3,0,0,2,1,4076.0,77761.0,21.923333333333332,0,SHANGHAI UNIVERSITY OF ELECTRIC POWER,0
4,0,0,1,3,5709.0,73858.0,14.899999999999999,0,HANGZHOU MEDICAL COLLEGE,0
7,0,0,3,4,12966.0,211175.0,15.671428571428573,0,KOREA UNIVERSITY MEDICINE (KU MEDICINE),2
1,0,0,0,1,3.0,5092.0,1697.33,0,FRENCH INST HLTH SURVEILLANCE,0
5,1,1,2,1,5035.0,219374.0,49.174,2,CARNEGIE INSTITUTION FOR SCIENCE,0
12,0,3,3,6,6894.0,198982.0,25.470000000000002,3,ISTITUTO SUPERIORE DI SANITA (ISS),2
13,0,6,4,3,19197.0,339525.0,23.108461538461533,6,UNIVERSIDAD POLITECNICA DE MADRID,2
3,1,0,1,1,5981.0,147298.0,26.17,1,HELMHOLTZ-CENTER POTSDAM GFZ GERMAN RESEARCH CENTER FOR GEOSCIENCES,0
3,0,0,0,3,1358.0,38047.0,30.090000000000003,0,LABORATORIO ASSOCIADO ICVS 3B'S,0
9,0,1,3,5,5352.0,100981.0,17.80888888888889,1,INSTITUT UNIVERSITAIRE DE FRANCE,2
1,0,0,0,1,9.0,4894.0,543.78,0,CTR DIS & PREVENT CONTROL,0
1,0,0,0,1,345.0,11939.0,34.61,0,BAPTIST CARDIAC & VASCULAR INSTITUTE,0
2,0,0,1,1,266.0,20753.0,76.35,0,MERCATOR RES INST GLOBAL COMMONS & CLIMATE CHANGE,0
4,0,0,3,1,1162.0,73046.0,57.1475,0,BABRAHAM INSTITUTE,0
1,0,0,1,0,442.0,8053.0,18.22,0,IE UNIVERSITY,0
5,0,1,1,3,5898.0,100560.0,17.118000000000002,1,DALIAN POLYTECHNIC UNIVERSITY,2
2,0,0,0,2,392.0,9044.0,22.834999999999997,0,UNITED STATES HEALTH RESOURCES & SERVICE ADMINISTRATION (HRSA),0
15,0,5,8,2,16234.0,349566.0,21.10333333333334,5,TEXAS TECH UNIVERSITY,2
2,0,0,0,2,758.0,19798.0,25.674999999999997,0,JIANGSU PROVINCIAL CENTER FOR DISEASE CONTROL & PREVENTION,0
1,0,0,1,0,311.0,7510.0,24.15,0,CONNECTICUT MENTAL HLTH CTR,0
2,0,0,0,2,806.0,20649.0,21.05,0,OPTUM,0
5,0,0,0,5,2746.0,32408.0,13.906,0,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,2
1,0,0,0,1,11.0,9233.0,839.36,0,VLIETLAND ZIEKENHUIS,0
2,0,0,0,2,576.0,7273.0,12.97,0,YORK SAINT JOHN UNIVERSITY,0
16,0,12,3,1,30374.0,778979.0,24.761249999999997,12,GOETHE UNIVERSITY FRANKFURT,1
1,0,0,1,0,843.0,19620.0,23.27,0,ABB,0
8,0,0,1,7,6463.0,111884.0,16.135,0,UNIVERSIDADE DA CORUNA,2
1,0,0,0,1,1493.0,25591.0,17.14,0,SHAMIR MEDICAL CENTER (ASSAF HAROFEH),0
1,0,1,0,0,2440.0,60096.0,24.63,1,"PURPLE MOUNTAIN OBSERVATORY, CAS",0
3,0,0,1,2,1547.0,83678.0,55.66,0,FOLKHALSAN RESEARCH CENTER,0
1,0,0,0,1,413.0,4311.0,10.44,0,AL-AHLIYYA AMMAN UNIVERSITY,0
4,0,0,2,2,1795.0,34408.0,19.794999999999998,0,UNIVERSITA MEDITERRANEA DI REGGIO CALABRIA,0
22,21,1,0,0,402207.0,8832204.0,22.46318181818182,22,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE (CNRS),4
1,0,0,0,1,1237.0,26353.0,21.3,0,UNIVERSITY HOSPITAL MAGDEBURG,0
1,0,0,0,1,396.0,11022.0,27.83,0,UMEA UNIVERSITY HOSPITAL,0
1,0,0,0,1,58.0,5795.0,99.91,0,MCGILL UNIV,0
1,0,0,0,1,19.0,6050.0,318.42,0,ARBAMINCH COLL HLTH SCI,0
2,0,0,0,2,1186.0,17362.0,14.295,0,NAGAOKA UNIVERSITY OF TECHNOLOGY,0
5,0,3,1,1,4298.0,231961.0,49.89,3,FRANCIS CRICK INSTITUTE,0
1,0,0,0,1,724.0,10915.0,15.08,0,TOMSK NATIONAL RESEARCH MEDICAL CENTER,0
1,0,0,1,0,838.0,17574.0,20.97,0,EGYPT-JAPAN UNIVERSITY OF SCIENCE & TECHNOLOGY,0
1,0,0,0,1,119.0,5872.0,49.34,0,INSTITUTE PENYELIDIKAN PERHUTANAN MALAYSIA,0
1,0,0,0,1,9.0,7504.0,833.78,0,CHEMOTHERAPY & IMMUNOTHERAPY CLIN MEDULLA,0
5,0,2,0,3,5092.0,72077.0,15.437999999999999,2,HEBEI AGRICULTURAL UNIVERSITY,0
1,0,0,0,1,236.0,18560.0,78.64,0,FIRST HOSP CHANGSHA,0
1,0,0,0,1,420.0,7756.0,18.47,0,VESTRE VIKEN HOSP TRUST,0
1,0,0,0,1,254.0,10748.0,42.31,0,BIRMINGHAM HLTH PARTNERS,0
1,0,0,0,1,13.0,10588.0,814.46,0,CTR SALUD VILLANUEVA NORTE,0
1,0,0,0,1,349.0,10470.0,30.0,0,PARKLAND HLTH & HOSP SYST,0
3,0,0,1,2,3417.0,41872.0,11.616666666666665,0,NATIONAL INSTITUTES FOR QUANTUM SCIENCE & TECHNOLOGY,0
3,0,0,0,3,123.0,36263.0,571.5533333333334,0,NATIONAL INSTITUTE OF BIOMEDICAL GENOMICS (NIBMG),0
8,0,0,2,6,5909.0,75603.0,14.987499999999999,0,UNIVERSITY OF THE FREE STATE,2
1,0,0,0,1,416.0,14882.0,35.77,0,NORTH SHORE HOSP,0
1,0,0,0,1,1.0,4632.0,4632.0,0,MINIST PLANNING & TRAINING,3
3,0,1,0,2,1044.0,49469.0,64.63000000000001,1,"NATIONAL INSTITUTE FOR VIRAL DISEASE CONTROL & PREVENTION, CHINESE CENTER FOR DISEASE CONTROL & PREVENTION",0
1,0,0,0,1,214.0,4571.0,21.36,0,NOVEL GLOBAL COMMUNITY EDUC FDN,0
9,0,0,1,8,5614.0,115000.0,18.904444444444444,0,UNIVERSITI TEKNOLOGI MARA,2
1,0,0,0,1,8.0,7467.0,933.38,0,LLC INT MED CTR SOGAZ,0
3,0,0,0,3,1039.0,19049.0,18.473333333333333,0,UNIV ZABOL,0
8,1,2,1,4,6840.0,209753.0,31.6675,3,UNITED STATES ENVIRONMENTAL PROTECTION AGENCY,2
1,0,0,0,1,21.0,6608.0,314.67,0,WAYNE STATE UNIV,0
3,0,0,2,1,760.0,58048.0,124.05666666666666,0,"NATIONAL INSTITUTE OF BIOLOGICAL SCIENCES, BEIJING",0
1,0,0,1,0,2596.0,114891.0,44.26,0,SAINT JAMES'S UNIVERSITY HOSPITAL,0
1,0,0,0,1,5.0,6976.0,1395.2,0,SPANISH MED & HEALTHCARE PROD AGCY,0
1,0,0,0,1,385.0,4911.0,12.76,0,HUN-REN INSTITUTE FOR COMPUTER SCIENCE & CONTROL,0
2,0,0,0,2,604.0,15152.0,25.75,0,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, HUMBOLDT",0
1,0,0,0,1,21.0,7611.0,362.43,0,HANYU GEN HOSP,0
4,0,0,2,2,2369.0,83752.0,31.0275,0,UNIVERSIDAD PERUANA CAYETANO HEREDIA,0
2,0,0,1,1,859.0,90445.0,76.885,0,MINIST PUBL HLTH,0
2,0,0,1,1,1026.0,21066.0,20.48,0,"NATIONAL INSTITUTE OF PHARMACEUTICAL EDUCATION & RESEARCH, HYDERABAD",0
2,0,0,0,2,735.0,45429.0,57.83,0,WOOLCOCK INSTITUTE OF MEDICAL RESEARCH,0
8,0,6,1,1,7264.0,402919.0,52.19500000000001,6,FLANDERS INSTITUTE FOR BIOTECHNOLOGY (VIB),2
3,0,0,1,2,1305.0,35076.0,27.73333333333333,0,INTERNATIONAL IBERIAN NANOTECHNOLOGY LABORATORY,0
2,0,0,1,1,707.0,43480.0,71.28,0,HUMANITAS CLIN & RES CTR,0
3,0,1,2,0,8055.0,237633.0,24.38,1,IRCCS AZIENDA OSPEDALIERO-UNIVERSITARIA DI BOLOGNA,0
18,1,10,3,4,36304.0,868532.0,24.663888888888888,11,DELFT UNIVERSITY OF TECHNOLOGY,1
3,0,0,1,2,2981.0,50386.0,18.263333333333332,0,IDAHO NATIONAL LABORATORY,0
1,0,0,0,1,770.0,17662.0,22.94,0,SCHULTHESS CLINIC,0
4,0,1,0,3,1346.0,47367.0,35.0625,1,"COLD & ARID REGIONS ENVIRONMENTAL & ENGINEERING RESEARCH INSTITUTE, CAS",0
16,0,7,6,3,17252.0,500854.0,30.3925,7,WESTERN SYDNEY UNIVERSITY,1
1,0,0,0,1,452.0,5570.0,12.32,0,SAUDI ELECTRONIC UNIVERSITY,0
1,0,0,0,1,649.0,10418.0,16.05,0,PARACELSUS MED UNIV,0
3,0,0,1,2,1965.0,31768.0,16.05,0,YANBIAN UNIVERSITY,0
1,0,0,0,1,83.0,7477.0,90.08,0,PIEDMONT HOSP,0
1,0,0,0,1,549.0,10802.0,19.68,0,PRIMARY CHILDRENS MED CTR,0
13,0,11,0,2,28393.0,476389.0,17.409230769230767,11,OCEAN UNIVERSITY OF CHINA,1
2,0,0,0,2,569.0,10436.0,17.735,0,KRISTIANSTAD UNIVERSITY,0
18,1,10,6,1,32027.0,597669.0,19.52388888888889,11,UNIVERSITY OF GRANADA,1
1,0,0,0,1,61.0,5671.0,92.97,0,SYNARC,0
1,0,0,1,0,1284.0,43726.0,34.05,0,GEORGIAN TECHNICAL UNIVERSITY,0
14,1,3,6,4,18793.0,326719.0,19.000714285714288,4,UNIVERSITY OF PRETORIA,2
7,0,0,4,3,4118.0,81595.0,21.807142857142857,0,SOUTHERN CROSS UNIVERSITY,2
1,0,0,0,1,8.0,7467.0,933.38,0,CLINFAN SMO LTD,0
1,0,0,0,1,145.0,8181.0,56.42,0,WIHURI RESEARCH INSTITUTE,0
7,0,0,5,2,6244.0,200949.0,33.95428571428572,0,ROYAL BRISBANE & WOMEN'S HOSPITAL,2
10,3,2,2,3,10493.0,381778.0,37.043,5,INSTITUT PASTEUR PARIS,2
1,0,0,0,1,154.0,6403.0,41.58,0,CENTRAL BAPTIST HOSPITAL,0
1,0,0,0,1,253.0,3617.0,14.3,0,ALBERTA AGR & FORESTRY,0
2,0,0,0,2,1011.0,20410.0,19.71,0,CONISMA,0
1,0,0,0,1,85.0,6880.0,80.94,0,SARAH CANNON RES INST,0
9,0,7,2,0,18633.0,652580.0,32.30888888888889,7,MONTEFIORE MEDICAL CENTER,1
1,0,0,0,1,336.0,7784.0,23.17,0,NATL CLIN RES CTR RESP DIS,0
2,0,0,0,2,1076.0,25846.0,24.85,0,GRADUATE UNIVERSITY OF ADVANCED TECHNOLOGY,0
3,0,0,1,2,2122.0,88120.0,67.67,0,STENO DIABETES CENTER,0
1,0,0,0,1,846.0,8745.0,10.34,0,TECHNICAL UNIVERSITY OF CLUJ NAPOCA,0
1,0,0,0,1,2721.0,67765.0,24.9,0,CHU AMIENS,0
11,0,1,6,4,10704.0,157583.0,15.34636363636364,1,UNIVERSITE DE SFAX,2
9,0,9,0,0,23236.0,727399.0,30.436666666666675,9,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER HOUSTON,1
1,0,0,0,1,459.0,8489.0,18.49,0,MONALDI HOSP,0
1,0,0,0,1,335.0,5972.0,17.83,0,PEOPLES LIBERAT ARMY,0
1,0,0,0,1,599.0,11942.0,19.94,0,URMIA UNIVERSITY OF TECHNOLOGY,0
7,0,1,4,2,5101.0,96298.0,18.882857142857144,1,KOREA RESEARCH INSTITUTE OF BIOSCIENCE & BIOTECHNOLOGY (KRIBB),2
1,0,0,0,1,21.0,4809.0,229.0,0,GZA,0
1,0,0,0,1,345.0,18190.0,52.72,0,ROYAL UNITED HOSP,0
1,0,0,0,1,310.0,4100.0,13.23,0,MADRAS INSTITUTE OF TECHNOLOGY,0
2,0,0,1,1,1477.0,64171.0,63.755,0,IRCCS ISTITUTI FISIOTERAPICI OSPITALIERI (IFO),0
1,0,0,0,1,298.0,4570.0,15.34,0,ARUP,0
2,0,1,0,1,1631.0,21966.0,13.505,1,CLAREMONT COLLEGES,0
1,0,0,0,1,381.0,64740.0,169.92,0,MEDICAL UNIVERSITY VARNA,0
1,0,0,0,1,231.0,7626.0,33.01,0,PATUAKHALI SCI & TECHNOL UNIV,0
8,0,0,2,6,7007.0,147151.0,19.23125,0,IMAM ABDULRAHMAN BIN FAISAL UNIVERSITY,2
10,0,5,4,1,22219.0,809477.0,30.175999999999995,5,HOSPITAL CLINIC DE BARCELONA,2
2,0,0,0,2,2101.0,54676.0,19.245,0,QUEENSLAND HEALTH,0
1,0,0,0,1,816.0,15244.0,18.68,0,JAPANESE RED CROSS MEDICAL CENTER,0
1,0,0,0,1,333.0,4738.0,14.23,0,URBAN INSTITUTE,0
3,0,0,1,2,1210.0,26966.0,19.67,0,NORWEGIAN RESEARCH CENTRE (NORCE),0
1,0,0,0,1,183.0,8558.0,46.77,0,"JIANGSU HENGRUI MEDICINE CO., LTD.",0
1,0,0,0,1,1722.0,27903.0,16.2,0,NATIONAL DEFENSE MEDICAL COLLEGE - JAPAN,0
2,0,0,1,1,355.0,17829.0,51.915000000000006,0,TOP INSTITUTE FOOD & NUTRITION,0
1,0,0,0,1,93.0,5331.0,57.32,0,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,0
4,0,0,0,4,1966.0,25859.0,15.0825,0,BOGOR AGRICULTURAL UNIVERSITY,2
2,0,0,0,2,782.0,11987.0,14.105,0,NATIONAL DONG HWA UNIVERSITY,0
11,0,3,5,3,14247.0,178626.0,12.204545454545455,3,TAIF UNIVERSITY,2
7,0,4,1,2,8337.0,142465.0,17.172857142857143,4,TORONTO METROPOLITAN UNIVERSITY,2
2,0,0,0,2,267.0,9515.0,36.57,0,GUTTMACHER INST,0
1,0,0,0,1,8.0,7467.0,933.38,0,DIABET CARE N RES CTR,0
3,0,0,2,1,1163.0,27901.0,23.406666666666666,0,CENTRO NACIONAL DE MICROBIOLOGIA (CNM),0
2,0,0,0,2,621.0,21984.0,572.09,0,TIMIRYAZEV INSTITUTE OF PLANT PHYSIOLOGY,0
1,0,0,0,1,353.0,4950.0,14.02,0,UNIV HOSP DUBRAVA,0
1,0,1,0,0,992.0,48136.0,48.52,1,JAPAN METEOROLOGICAL AGENCY,0
4,0,0,3,1,6917.0,172622.0,22.305,0,CHU RENNES,0
2,0,0,0,2,1445.0,26814.0,20.115000000000002,0,"INSTITUTE OF ELECTRICAL ENGINEERING, CAS",0
6,0,1,2,3,5522.0,76458.0,14.468333333333334,1,UNIVERSITE DE CARTHAGE,2
2,0,0,0,2,1032.0,10627.0,10.524999999999999,0,"NATIONAL INSTITUTE OF ANIMAL SCIENCE, REPUBLIC OF KOREA",0
10,0,4,4,2,26957.0,588549.0,19.921,4,YONSEI UNIVERSITY HEALTH SYSTEM,2
2,0,0,0,2,432.0,16184.0,81.26,0,SYDNEY HOSPITAL & SYDNEY EYE HOSPITAL,0
4,0,0,2,2,2088.0,112954.0,53.9625,0,CENTRO NACIONAL DE INVESTIGACIONES CARDIOVASCULARES (CNIC),0
6,0,1,1,4,4428.0,121465.0,22.836666666666662,1,UNIVERSITAT SIEGEN,2
1,0,0,0,1,6.0,8064.0,1344.0,0,PORTUGUESE INST SPORT & YOUTH,0
3,0,0,0,3,4713.0,80628.0,18.806666666666665,0,TOKYO MEDICAL UNIVERSITY,0
2,0,0,1,1,2806.0,116100.0,35.235,0,CHU LIMOGES,0
2,0,0,1,1,708.0,20777.0,29.63,0,AZTI,0
1,0,0,0,1,10.0,23369.0,2336.9,0,LOCAL HLTH UNIT TUSCANY CTR,0
20,1,15,3,1,57858.0,1066888.0,18.275499999999994,16,POLISH ACADEMY OF SCIENCES,1
1,0,0,0,1,154.0,6366.0,41.34,0,ALEXANDRA HOSP,0
2,0,0,0,2,209.0,8544.0,45.3,0,CALIFORNIA STATE UNIVERSITY BAKERSFIELD,0
1,0,0,0,1,204.0,6115.0,29.98,0,AGEO CENT GEN HOSP,0
7,0,4,2,1,11049.0,385301.0,37.12,4,MEDICAL UNIVERSITY OF GRAZ,2
5,0,0,3,2,5442.0,116512.0,21.886000000000003,0,EUROPEAN SYNCHROTRON RADIATION FACILITY (ESRF),2
2,0,0,0,2,261.0,10182.0,36.4,0,UNIV MARYLAND,0
4,0,0,1,3,2467.0,53238.0,24.945,0,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER LUBBOCK,0
8,2,1,2,3,6773.0,601851.0,59.09375,3,EUROPEAN MOLECULAR BIOLOGY LABORATORY (EMBL),2
2,0,0,1,1,191.0,73486.0,344.375,0,WUHAN JINYINTAN HOSPITAL,0
1,0,0,0,1,46.0,7746.0,168.39,0,SOC FAMILY HLTH,0
12,0,4,4,4,11174.0,279049.0,25.41333333333333,4,GEORGE MASON UNIVERSITY,2
1,0,0,0,1,838.0,48865.0,58.31,0,AZIENDA OSPEDALIERA UNIVERSITARIA POLICLINICO VITTORIO EMANUELE PRESIDIO FERRAOTTO,0
1,0,0,0,1,962.0,8603.0,8.94,0,"INSTITUTE OF STRENGTH PHYSICS & MATERIALS SCIENCE, SIBERIAN BRANCH OF THE RAS",0
16,5,5,4,2,66114.0,1288329.0,19.401249999999997,10,CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE,1
9,0,2,4,3,6059.0,154797.0,39.312222222222225,2,UNIVERSITY OF NORTH CAROLINA CHARLOTTE,2
2,0,0,0,2,1071.0,20382.0,16.28,0,MOREHOUSE SCHOOL OF MEDICINE,0
1,0,0,0,1,8.0,5872.0,734.0,0,ALZHEIMER SCOTLAND DEMENTIA RES CTR,0
5,0,1,3,1,4884.0,251719.0,52.468,1,BRITISH COLUMBIA CANCER AGENCY,0
3,0,2,1,0,7659.0,195134.0,24.570000000000004,2,"LANZHOU INSTITUTE OF CHEMICAL PHYSICS, CAS",0
1,0,0,0,1,979.0,16227.0,16.58,0,INSTITUTE OF ORGANIC CHEMISTRY OF THE POLISH ACADEMY OF SCIENCES,0
1,0,0,0,1,58.0,13972.0,240.9,0,CTR HOSP PUBL COTENTIN,0
2,0,0,0,2,786.0,22544.0,28.755,0,CSIC - INSTITUTO DE CIENCIA DE MATERIALES DE ARAGON (ICMA),0
1,0,0,0,1,2232.0,18293.0,8.2,0,TOPCHIEV INSTITUTE OF PETROCHEMICAL SYNTHESIS RAS,0
1,0,0,0,1,59.0,5514.0,93.46,0,SHANGHAI RESP RES INST,0
4,0,0,3,1,4869.0,165625.0,29.147499999999997,0,UNIVERSITY HOSPITAL ATTIKON,0
1,0,0,0,1,32.0,10281.0,321.28,0,ATENCIO PRIMARIA DE MENORCA,0
1,0,0,0,1,192.0,4379.0,22.81,0,INSTITUTE OF PLANT BIOLOGY - HAS,0
5,0,2,2,1,4662.0,302756.0,52.227999999999994,2,UCSF MEDICAL CENTER,0
2,0,0,0,2,14.0,25908.0,1792.71,0,HIGHER NATL SCH VET MED,0
1,0,0,0,1,880.0,10201.0,11.59,0,MADIGAN ARMY MEDICAL CENTER,0
4,0,0,0,4,3113.0,44025.0,12.755,0,THAMMASAT UNIVERSITY,2
1,0,0,0,1,8.0,7467.0,933.38,0,WELLS INST HLTH AWARENESS,0
1,0,0,0,1,867.0,15765.0,18.18,0,CHENG HSIN GENERAL HOSPITAL,0
1,0,1,0,0,502.0,9242.0,18.41,1,BARCELONA SCHOOL OF ECONOMICS,0
2,0,0,0,2,439.0,12725.0,27.605,0,FRAUNHOFER MOLECULAR BIOLOGY & APPLIED ECOLOGY,0
1,0,0,0,1,87.0,8420.0,96.78,0,MAHARAT NAKHON RATCHASIMA HOSP,0
